Neighborhood,Id,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With one type of health insurance coverage:,Margin of Error; Under 18 years: - With one type of health insurance coverage:,Estimate; Under 18 years: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; Under 18 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; Under 18 years: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; Under 18 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Estimate; Under 18 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; Under 18 years: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; Under 18 years: - With one type of health insurance coverage: - With VA Health Care only,Estimate; Under 18 years: - With two or more types of health insurance coverage:,Margin of Error; Under 18 years: - With two or more types of health insurance coverage:,Estimate; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Estimate; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Estimate; Under 18 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Estimate; Under 18 years: - With two or more types of health insurance coverage: - Other private only combinations,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - Other private only combinations,Estimate; Under 18 years: - With two or more types of health insurance coverage: - Other public only combinations,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - Other public only combinations,Estimate; Under 18 years: - With two or more types of health insurance coverage: - Other coverage combinations,Margin of Error; Under 18 years: - With two or more types of health insurance coverage: - Other coverage combinations,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 34 years:,Margin of Error; 18 to 34 years:,Estimate; 18 to 34 years: - With one type of health insurance coverage:,Margin of Error; 18 to 34 years: - With one type of health insurance coverage:,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; 18 to 34 years: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; 18 to 34 years: - With one type of health insurance coverage: - With VA Health Care only,Estimate; 18 to 34 years: - With two or more types of health insurance coverage:,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage:,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - Other private only combinations,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - Other private only combinations,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - Other public only combinations,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - Other public only combinations,Estimate; 18 to 34 years: - With two or more types of health insurance coverage: - Other coverage combinations,Margin of Error; 18 to 34 years: - With two or more types of health insurance coverage: - Other coverage combinations,Estimate; 18 to 34 years: - No health insurance coverage,Margin of Error; 18 to 34 years: - No health insurance coverage,Estimate; 35 to 64 years:,Margin of Error; 35 to 64 years:,Estimate; 35 to 64 years: - With one type of health insurance coverage:,Margin of Error; 35 to 64 years: - With one type of health insurance coverage:,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With Medicaid/means-tested public coverage only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; 35 to 64 years: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; 35 to 64 years: - With one type of health insurance coverage: - With VA Health Care only,Estimate; 35 to 64 years: - With two or more types of health insurance coverage:,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage:,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and direct-purchase coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With employer-based and Medicare coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With direct-purchase and Medicare coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With direct-purchase and Medicare coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - With Medicare and Medicaid/means-tested public coverage,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - Other private only combinations,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - Other private only combinations,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - Other public only combinations,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - Other public only combinations,Estimate; 35 to 64 years: - With two or more types of health insurance coverage: - Other coverage combinations,Margin of Error; 35 to 64 years: - With two or more types of health insurance coverage: - Other coverage combinations,Estimate; 35 to 64 years: - No health insurance coverage,Margin of Error; 35 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With one type of health insurance coverage:,Margin of Error; 65 years and over: - With one type of health insurance coverage:,Estimate; 65 years and over: - With one type of health insurance coverage: - With employer-based health insurance only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With employer-based health insurance only,Estimate; 65 years and over: - With one type of health insurance coverage: - With direct-purchase health insurance only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With direct-purchase health insurance only,Estimate; 65 years and over: - With one type of health insurance coverage: - With Medicare coverage only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With Medicare coverage only,Estimate; 65 years and over: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With TRICARE/military health coverage only,Estimate; 65 years and over: - With one type of health insurance coverage: - With VA Health Care only,Margin of Error; 65 years and over: - With one type of health insurance coverage: - With VA Health Care only,Estimate; 65 years and over: - With two or more types of health insurance coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With employer-based and direct-purchase coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With employer-based and direct-purchase coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With employer-based and Medicare coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With employer-based and Medicare coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With direct-purchase and Medicare coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With direct-purchase and Medicare coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - With Medicare and Medicaid/means-tested public coverage,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - With Medicare and Medicaid/means-tested public coverage,Estimate; 65 years and over: - With two or more types of health insurance coverage - Other private only combinations,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - Other private only combinations,Estimate; 65 years and over: - With two or more types of health insurance coverage - Other public only combinations,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - Other public only combinations,Estimate; 65 years and over: - With two or more types of health insurance coverage - Other coverage combinations,Margin of Error; 65 years and over: - With two or more types of health insurance coverage - Other coverage combinations,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
Fairywood,32,1181,238,121,75,121,75,57,42,32,40,0,10,32,39,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,737,174,737,174,571,153,116,70,0,10,50,76,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,237,117,192,105,142,98,24,34,13,31,13,30,0,10,0,10,31,38,0,10,7,13,15,33,0,10,0,10,0,10,9,15,14,16,86,58,21,22,8,14,0,10,13,16,0,10,0,10,65,51,0,10,7,12,18,20,37,47,0,10,0,10,3,5,0,10
Fineview,33,1270.0,285.217460896,271.0,85.2115015711,241.0,78.7718223732,61.0,53.9073278878,0.0,14.1421356237,0.0,14.1421356237,180.0,71.5891053164,0.0,14.1421356237,0.0,14.1421356237,30.0,43.1740662898,30.0,43.1740662898,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,280.0,92.1303424502,198.0,86.8331733844,74.0,81.2219182241,18.0,23.769728648,0.0,14.1421356237,106.0,59.8414572015,0.0,14.1421356237,0.0,14.1421356237,30.0,24.1660919472,3.0,11.1803398875,0.0,14.1421356237,4.0,11.6619037897,0.0,14.1421356237,0.0,14.1421356237,23.0,23.2594066992,52.0,52.6307894678,581.0,182.704679743,360.0,122.641754717,260.0,111.139551916,9.0,17.2046505341,4.0,11.6619037897,87.0,52.1536192416,0.0,14.1421356237,0.0,14.1421356237,119.0,72.124891681,32.0,42.201895692,0.0,14.1421356237,0.0,14.1421356237,10.0,14.1421356237,0.0,14.1421356237,6.0,12.8062484749,71.0,60.207972894,102.0,58.0517010948,138.0,45.1884941108,37.0,37.3630833845,0.0,14.1421356237,0.0,14.1421356237,37.0,37.3630833845,0.0,14.1421356237,0.0,14.1421356237,101.0,35.5105618091,0.0,14.1421356237,43.0,27.3130005675,3.0,11.6619037897,23.0,14.8660687473,0.0,14.1421356237,7.0,14.8660687473,25.0,14.2126704036,0.0,14.1421356237
Friendship,34,1829.0,268.016790519,109.0,72.1110255093,90.0,70.2281994643,80.0,67.4166151627,0.0,14.1421356237,0.0,14.1421356237,10.0,20.591260282,0.0,14.1421356237,0.0,14.1421356237,19.0,23.2594066992,0.0,14.1421356237,0.0,14.1421356237,8.0,16.4012194669,0.0,14.1421356237,0.0,14.1421356237,11.0,18.8679622641,0.0,14.1421356237,1121.0,207.292064489,900.0,191.927069482,744.0,188.875620449,151.0,99.5037687728,0.0,14.1421356237,5.0,13.4536240471,0.0,14.1421356237,0.0,14.1421356237,80.0,72.0138875496,59.0,65.7647321898,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,21.0,32.5729949498,141.0,91.9673855233,503.0,155.878157546,413.0,147.827602294,354.0,151.426549852,27.0,25.6124969497,0.0,14.1421356237,23.0,24.2074368738,0.0,14.1421356237,9.0,17.2046505341,21.0,26.0,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,7.0,14.8660687473,0.0,14.1421356237,0.0,14.1421356237,14.0,23.2594066992,69.0,60.5392434707,96.0,49.8196748283,43.0,40.4969134626,0.0,14.1421356237,0.0,14.1421356237,43.0,40.4969134626,0.0,14.1421356237,0.0,14.1421356237,53.0,40.0,0.0,14.1421356237,0.0,14.1421356237,38.0,39.4081209905,15.0,26.9258240357,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Garfield,35,3966.0,397.273205741,1000.0,176.272516292,911.0,172.936404495,112.0,51.4975727583,86.0,86.4754300365,65.0,68.9637585982,648.0,148.949655924,0.0,22.360679775,0.0,22.360679775,64.0,43.5545634807,0.0,22.360679775,0.0,22.360679775,12.0,28.2842712475,0.0,22.360679775,0.0,22.360679775,52.0,38.6522961801,25.0,31.2089730687,1056.0,204.53606039,737.0,144.20124826,353.0,113.269589917,126.0,59.7494769851,0.0,22.360679775,258.0,81.4186710773,0.0,22.360679775,0.0,22.360679775,23.0,28.2842712474,9.0,24.4131112314,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,14.0,25.6124969497,296.0,116.747590981,1463.0,161.052786377,852.0,123.604207048,520.0,103.344085462,56.0,38.2883794382,19.0,26.9072480942,255.0,77.5499838814,0.0,22.360679775,2.0,20.6155281281,279.0,76.622451018,12.0,21.6794833886,32.0,34.4093010682,19.0,29.883105595,111.0,53.0754180389,0.0,22.360679775,6.0,21.9317121995,99.0,58.0258563056,332.0,112.075867162,447.0,72.228803119,129.0,51.1175116765,19.0,22.6936114359,0.0,22.360679775,104.0,50.8035431835,0.0,22.360679775,6.0,21.9317121995,310.0,57.1401785086,0.0,22.360679775,26.0,17.9164728671,98.0,38.9615194776,105.0,37.6563407675,0.0,22.360679775,4.0,20.8806130178,77.0,35.9304884464,8.0,23.3238075794
Glen Hazel,36,507,201,118,95,118,95,21,34,0,10,31,49,66,78,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,102,72,53,56,0,10,10,16,30,46,13,25,0,10,0,10,49,61,0,10,0,10,0,10,0,10,0,10,49,61,0,10,205,96,101,73,43,72,0,10,0,10,58,46,0,10,0,10,77,53,0,10,0,10,0,10,42,56,0,10,30,48,5,7,27,44,82,51,25,21,0,10,0,10,25,21,0,10,0,10,57,40,0,10,6,13,12,21,19,25,0,10,0,10,20,19,0,10
Greenfield,37,7690.0,699.464795397,1221.0,256.916328792,1121.0,244.918353742,764.0,222.108081797,70.0,70.2709043631,0.0,29.9999999999,275.0,159.336122709,12.0,35.2278299076,0.0,29.9999999999,36.0,42.9301758672,16.0,39.102429592,9.0,32.0156211872,0.0,29.9999999999,0.0,29.9999999999,0.0,29.9999999999,11.0,33.0000000001,64.0,61.2127437713,2527.0,458.729767947,2204.0,429.561404225,1766.0,367.341802686,248.0,116.679046962,0.0,29.9999999999,178.0,124.639480102,12.0,35.8329457344,0.0,29.9999999999,59.0,47.3075046901,40.0,45.7602447546,0.0,29.9999999999,0.0,29.9999999999,0.0,29.9999999999,0.0,29.9999999999,19.0,42.7083130081,264.0,138.956827828,2761.0,365.748547502,2363.0,344.81009266,2042.0,307.727151873,135.0,94.7364766075,18.0,39.1024295921,157.0,98.2547708765,11.0,33.0000000001,0.0,29.9999999999,242.0,97.4217634822,79.0,68.1542368456,19.0,33.9116499156,17.0,39.1024295921,52.0,49.4974746829,0.0,29.9999999999,0.0,29.9999999999,75.0,51.4101157361,156.0,104.737767782,1181.0,219.308002591,183.0,92.0,15.0,31.8904374381,9.0,31.5594676761,159.0,90.1831469844,0.0,29.9999999999,0.0,29.9999999999,998.0,204.924376295,0.0,29.9999999999,178.0,95.493455273,357.0,122.694743164,129.0,90.9120454065,0.0,29.9999999999,9.0,31.5594676761,325.0,125.686116975,0.0,29.9999999999
Hays,38,405,109,84,45,84,45,32,27,19,27,0,10,30,33,3,5,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,59,36,45,32,21,15,10,17,0,10,11,15,3,5,0,10,4,6,0,10,0,10,4,6,0,10,0,10,0,10,10,14,200,64,160,63,88,40,29,31,0,10,37,34,0,10,6,8,26,19,6,9,0,10,0,10,3,6,0,10,8,12,9,10,14,16,62,32,16,15,0,10,5,9,11,12,0,10,0,10,46,30,0,10,9,10,19,22,13,13,0,10,0,10,5,7,0,10
Hazelwood,39,4257.0,666.937028512,1056.0,330.935038943,1028.0,331.022657835,474.0,256.267438431,80.0,66.5807780069,0.0,26.4575131106,474.0,217.697037187,0.0,26.4575131106,0.0,26.4575131106,10.0,29.2574776766,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,10.0,29.2574776766,18.0,37.2021504755,743.0,179.041894538,526.0,156.79285698,358.0,120.561187784,51.0,48.8364617884,0.0,26.4575131106,117.0,68.8912185986,0.0,26.4575131106,0.0,26.4575131106,25.0,32.7871926216,0.0,26.4575131106,0.0,26.4575131106,11.0,29.8161030318,0.0,26.4575131106,0.0,26.4575131106,14.0,29.7657521323,192.0,91.1043357915,1764.0,275.996376788,1217.0,227.429109835,774.0,184.970267881,69.0,52.8961246218,97.0,68.6367248636,275.0,121.519545753,0.0,26.4575131106,2.0,24.819347292,232.0,104.651803615,30.0,31.9530906173,0.0,26.4575131106,0.0,26.4575131106,115.0,80.5853584716,0.0,26.4575131106,0.0,26.4575131106,87.0,62.0564259365,315.0,136.992700535,694.0,172.806249888,288.0,139.83561778,111.0,119.310519234,0.0,26.4575131106,177.0,77.5112895003,0.0,26.4575131106,0.0,26.4575131106,397.0,113.824426201,0.0,26.4575131106,48.0,39.1407715816,188.0,88.8594395661,35.0,34.3656805549,0.0,26.4575131106,4.0,25.2190404259,122.0,69.3902010373,9.0,24.6170672502
Highland Park,40,6805.0,870.084478657,1492.0,443.737535036,1476.0,443.233572736,962.0,327.908523829,321.0,263.546959762,0.0,28.2842712474,181.0,110.353975915,12.0,32.5729949499,0.0,28.2842712474,16.0,32.2800247831,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,16.0,32.2800247831,0.0,28.2842712474,1690.0,332.905391967,1519.0,330.065145084,1350.0,330.022726491,108.0,64.2028036772,0.0,28.2842712474,61.0,52.6307894677,0.0,28.2842712474,0.0,28.2842712474,25.0,36.2215405526,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,25.0,36.2215405526,146.0,83.7854402626,2700.0,398.276286013,2227.0,366.646969167,1713.0,309.01779884,351.0,190.039469585,36.0,49.244289009,64.0,53.7959106253,15.0,36.4005494464,48.0,60.2328813855,284.0,130.341858204,101.0,89.5377015563,0.0,28.2842712474,21.0,38.6005181312,2.0,26.6270539114,0.0,28.2842712474,13.0,33.1662479036,147.0,89.7997772826,189.0,116.507510487,923.0,194.876884211,220.0,96.1301201497,29.0,40.8166632639,0.0,28.2842712474,191.0,90.6807587088,0.0,28.2842712474,0.0,28.2842712474,703.0,180.496537363,0.0,28.2842712474,247.0,131.548470154,288.0,117.953380621,34.0,39.2045915678,0.0,28.2842712474,15.0,35.0570962859,119.0,66.2646210282,0.0,28.2842712474
Homewood North,41,3371.0,470.499734325,1275.0,287.316898215,1165.0,269.126364372,180.0,106.798876399,119.0,107.656862299,21.0,36.8917334914,845.0,262.318508687,0.0,22.360679775,0.0,22.360679775,79.0,57.7667724561,7.0,22.825424421,0.0,22.360679775,19.0,36.0555127547,0.0,22.360679775,0.0,22.360679775,53.0,50.159744816,31.0,42.9418211071,789.0,167.314075917,564.0,156.364957712,103.0,54.2494239601,50.0,59.4642749893,25.0,35.0428309359,386.0,142.863571285,0.0,22.360679775,0.0,22.360679775,54.0,40.0249921924,21.0,30.0166620396,0.0,22.360679775,23.0,30.9354165965,0.0,22.360679775,0.0,22.360679775,10.0,25.0,171.0,75.099933422,957.0,151.52227559,640.0,127.628366753,306.0,94.1169485269,18.0,32.0156211872,40.0,41.2916456441,265.0,87.1435597162,0.0,22.360679775,11.0,20.8806130178,179.0,75.2196782764,5.0,21.5406592286,15.0,24.8394846967,0.0,22.360679775,72.0,49.345719166,0.0,22.360679775,0.0,22.360679775,87.0,64.1638527522,138.0,62.6019169035,350.0,68.0808343075,108.0,51.1957029447,0.0,22.360679775,0.0,22.360679775,108.0,51.1957029447,0.0,22.360679775,0.0,22.360679775,242.0,52.6592821828,0.0,22.360679775,91.0,35.1994318136,43.0,23.3238075794,35.0,24.1246761637,0.0,22.360679775,7.0,22.360679775,66.0,27.4043792121,0.0,22.360679775
Homewood South,42,2276.0,320.068742616,555.0,170.997075998,496.0,169.121258274,115.0,96.0520692125,7.0,24.4948974278,0.0,24.4948974278,374.0,146.471840297,0.0,24.4948974278,0.0,24.4948974278,33.0,34.8425027803,0.0,24.4948974278,0.0,24.4948974278,27.0,33.5559234711,0.0,24.4948974278,0.0,24.4948974278,6.0,24.4948974278,26.0,35.1140997322,545.0,130.946553982,360.0,99.6142560079,175.0,68.2202316033,14.0,30.6757233004,0.0,24.4948974278,171.0,70.7389567353,0.0,24.4948974278,0.0,24.4948974278,19.0,26.9258240357,0.0,24.4948974278,0.0,24.4948974278,9.0,23.7486841741,0.0,24.4948974278,10.0,26.3818119165,0.0,24.4948974278,166.0,67.8232998312,665.0,131.597872324,468.0,106.831643252,235.0,74.4983221287,34.0,26.3438797446,20.0,22.0227155456,179.0,71.6309988762,0.0,24.4948974278,0.0,24.4948974278,102.0,46.270941205,4.0,23.4307490277,5.0,24.1039415863,0.0,24.4948974278,28.0,28.6006992921,0.0,24.4948974278,14.0,32.0780298647,51.0,34.2490875792,95.0,48.7031826475,511.0,96.4002074687,109.0,45.0888012704,6.0,24.1039415864,0.0,24.4948974278,103.0,45.2990066117,0.0,24.4948974278,0.0,24.4948974278,402.0,92.5148636707,0.0,24.4948974278,62.0,48.4767985741,55.0,33.9705755029,140.0,65.0076918525,0.0,24.4948974278,20.0,31.3687742828,125.0,46.7225855448,0.0,24.4948974278
Homewood West,43,850.0,229.139695383,140.0,100.722390758,122.0,92.9623579735,0.0,14.1421356237,6.0,12.8062484749,0.0,14.1421356237,116.0,92.9623579735,0.0,14.1421356237,0.0,14.1421356237,18.0,29.7321374946,0.0,14.1421356237,0.0,14.1421356237,18.0,29.7321374946,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,196.0,85.2115015711,67.0,53.600373133,23.0,33.5261092285,0.0,14.1421356237,0.0,14.1421356237,44.0,44.1474801093,0.0,14.1421356237,0.0,14.1421356237,56.0,48.2700735446,0.0,14.1421356237,0.0,14.1421356237,36.0,38.3275357935,0.0,14.1421356237,0.0,14.1421356237,20.0,32.5729949498,73.0,54.918120871,276.0,77.1038261048,221.0,69.2026011072,99.0,57.7754273026,5.0,12.8062484749,0.0,14.1421356237,116.0,48.795491595,0.0,14.1421356237,1.0,10.7703296143,14.0,14.2126704036,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,3.0,11.6619037897,0.0,14.1421356237,0.0,14.1421356237,11.0,12.0415945788,41.0,34.885527085,238.0,67.0671305484,98.0,56.0446250768,18.0,26.9258240357,3.0,11.1803398875,77.0,47.4341649025,0.0,14.1421356237,0.0,14.1421356237,140.0,52.9244744896,0.0,14.1421356237,16.0,17.2046505341,29.0,23.3238075794,55.0,29.5465734054,0.0,14.1421356237,0.0,14.1421356237,40.0,26.0768096208,0.0,14.1421356237
Knoxville,44,4255.0,842.565131014,1434.0,480.549685257,1208.0,432.688109381,256.0,161.372240488,0.0,24.4948974278,0.0,24.4948974278,952.0,415.618815744,0.0,24.4948974278,0.0,24.4948974278,158.0,177.668230137,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,158.0,177.668230137,68.0,69.8641538989,1152.0,317.949681553,791.0,240.281085398,329.0,154.129815416,6.0,24.9198715887,0.0,24.4948974278,456.0,229.449340814,0.0,24.4948974278,0.0,24.4948974278,24.0,39.0384425919,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,24.0,39.0384425919,337.0,158.0,1272.0,260.340162096,972.0,232.471503631,606.0,186.155848686,13.0,23.9165214861,48.0,42.1663372846,305.0,169.27492431,0.0,24.4948974278,0.0,24.4948974278,141.0,98.0612053771,23.0,32.939338184,8.0,26.9258240357,0.0,24.4948974278,53.0,63.4034699366,0.0,24.4948974278,0.0,24.4948974278,57.0,70.7177488329,159.0,87.4414089549,397.0,117.7624728,109.0,67.5869809948,0.0,24.4948974278,0.0,24.4948974278,109.0,67.5869809948,0.0,24.4948974278,0.0,24.4948974278,288.0,101.419919148,0.0,24.4948974278,14.0,30.6757233004,129.0,72.4499827468,90.0,56.5154846037,0.0,24.4948974278,13.0,29.3428015022,42.0,42.9534631898,0.0,24.4948974278
Larimer,45,1493.0,296.327521503,388.0,167.317064282,365.0,167.672299441,155.0,101.098961419,10.0,23.579652245,0.0,20.0,200.0,138.672275528,0.0,20.0,0.0,20.0,20.0,27.4590604355,4.0,18.0277563773,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,16.0,28.7923600978,3.0,18.0277563773,302.0,112.13830746,210.0,101.207707216,118.0,83.8868285251,6.0,20.0,0.0,20.0,86.0,59.3801313572,0.0,20.0,0.0,20.0,41.0,33.0,12.0,19.0787840283,0.0,20.0,25.0,30.3973683071,0.0,20.0,0.0,20.0,4.0,18.3303027798,51.0,39.5853508258,482.0,84.6935652809,280.0,66.6108099335,149.0,50.0599640432,25.0,19.7484176581,6.0,15.8745078664,100.0,45.4532727095,0.0,20.0,0.0,20.0,59.0,37.8549864615,0.0,20.0,5.0,18.6815416922,0.0,20.0,11.0,24.9799919936,0.0,20.0,5.0,15.8745078664,38.0,33.8969025133,143.0,43.4626276242,321.0,75.6901578807,86.0,42.035699114,4.0,18.3303027798,0.0,20.0,82.0,41.4969878425,0.0,20.0,0.0,20.0,235.0,64.3428317686,0.0,20.0,49.0,27.2396769437,69.0,40.7676342213,49.0,36.5786823164,0.0,20.0,11.0,16.1554944214,57.0,31.4642654451,0.0,20.0
